"","scientific_name","lat","long","year","region"
"1","Rana huanrenensis",36.9316670010148,129.389999999981,"2014","경상북도"
"2","Rana huanrenensis",36.9316670010148,129.389999999981,"2014","경상북도"
"3","Rana huanrenensis",37.6567470007651,126.453003000006,"2014","인천광역시"
"4","Rana huanrenensis",37.9199420012143,127.436521999856,"2014","경기도"
"5","Rana huanrenensis",36.7666730012647,129.418603000071,"2014","경상북도"
"6","Rana huanrenensis",35.6943280011007,128.824521999703,"2014","경상북도"
"7","Rana huanrenensis",36.7892280006504,128.95296900031,"2014","경상북도"
"8","Rana huanrenensis",37.6958170012663,127.103513999459,"2014","경기도"
"9","Rana huanrenensis",36.8459860007015,126.953811000197,"2014","충청남도"
"10","Rana huanrenensis",36.8097220004722,128.808056000074,"2014","경상북도"
"11","Rana huanrenensis",37.5294170005007,127.558582999666,"2014","경기도"
"12","Rana huanrenensis",37.9776670006402,127.579917000057,"2014","강원도"
"13","Rana huanrenensis",37.5325280007537,127.43563900039,"2014","경기도"
"14","Rana huanrenensis",37.7109170008797,127.341333000561,"2014","경기도"
"15","Rana huanrenensis",36.8397220012035,129.42527800017,"2014","경상북도"
"16","Rana huanrenensis",37.9230500006831,127.393052999524,"2014","경기도"
"17","Rana huanrenensis",37.9700000009487,127.40104199956,"2014","경기도"
"18","Rana huanrenensis",36.9389860008723,129.181349999958,"2014","경상북도"
"19","Rana huanrenensis",36.9712830005185,129.166011000437,"2014","경상북도"
"20","Rana huanrenensis",35.512344001228,129.188486000096,"2014","울산광역시"
"21","Rana huanrenensis",36.7555560010895,129.294721999501,"2014","경상북도"
"22","Rana huanrenensis",36.7602780013078,129.269444000533,"2014","경상북도"
"23","Rana huanrenensis",36.7602780013078,129.269444000533,"2014","경상북도"
"24","Rana huanrenensis",36.7691670007925,129.401944000531,"2014","경상북도"
"25","Rana huanrenensis",36.9808330006883,129.379167000461,"2014","경상북도"
"26","Rana huanrenensis",36.8319330011493,129.100356000487,"2014","경상북도"
"27","Rana huanrenensis",36.9053810011757,129.172000000469,"2014","경상북도"
"28","Rana huanrenensis",37.7104530011557,126.997177999731,"2014","경기도"
"29","Rana huanrenensis",37.9361940013464,127.486360000233,"2014","경기도"
"30","Rana huanrenensis",36.959167000729,129.284443999534,"2014","경상북도"
"31","Rana huanrenensis",36.959167000729,129.284443999534,"2014","경상북도"
"32","Rana huanrenensis",36.8552780006439,129.298333000251,"2014","경상북도"
"33","Rana huanrenensis",36.9739920010876,129.210683000549,"2014","경상북도"
"34","Rana huanrenensis",36.8519810010174,129.181196999821,"2014","경상북도"
"35","Rana huanrenensis",37.8935830012174,127.53663900009,"2014","경기도"
"36","Rana huanrenensis",37.7142580009724,127.404944000352,"2014","경기도"
"37","Rana huanrenensis",35.5381190009895,127.988196999719,"2014","경상남도"
"38","Rana huanrenensis",36.7267970012994,126.90605000045,"2014","충청남도"
"39","Rana huanrenensis",36.9469190011409,129.179978000042,"2014","경상북도"
"40","Rana huanrenensis",37.9911670011758,127.712556000409,"2014","강원도"
"41","Rana huanrenensis",37.542028001172,127.590693999806,"2014","경기도"
"42","Rana huanrenensis",37.5936390006648,127.600133000402,"2014","경기도"
"43","Rana huanrenensis",37.5593330006866,127.462999999562,"2014","경기도"
"44","Rana huanrenensis",37.639819001195,127.402982999976,"2014","경기도"
"45","Rana huanrenensis",36.6917530011303,126.899906000229,"2014","충청남도"
"46","Rana huanrenensis",37.7356690013099,127.608943999706,"2014","강원도"
"47","Rana huanrenensis",35.5844440011707,128.960000000017,"2014","경상남도"
"48","Rana huanrenensis",36.9408560006942,128.936883000251,"2014","경상북도"
"49","Rana huanrenensis",36.9499560010738,129.029038999695,"2014","경상북도"
"50","Rana huanrenensis",37.7309720006491,127.173694000192,"2014","경기도"
"51","Rana huanrenensis",37.7217500009722,127.434832999693,"2014","경기도"
"52","Rana huanrenensis",37.7025390007283,126.299131000294,"2014","인천광역시"
"53","Rana huanrenensis",36.8241670008681,128.862499999998,"2014","경상북도"
"54","Rana huanrenensis",36.8663890011541,128.866389000451,"2014","경상북도"
"55","Rana huanrenensis",37.6776390006633,127.57588899967,"2014","강원도"
"56","Rana huanrenensis",37.6686390012081,127.530166999921,"2014","경기도"
"57","Rana huanrenensis",37.6409720010718,127.59858299979,"2014","경기도"
"58","Rana huanrenensis",37.5937500010893,127.599917000264,"2014","경기도"
"59","Rana huanrenensis",36.9059420006948,129.088063999924,"2014","경상북도"
"60","Rana huanrenensis",36.840744000944,128.899952999506,"2014","경상북도"
"61","Rana huanrenensis",36.8356000005526,129.104111000377,"2014","경상북도"
"62","Rana huanrenensis",36.7866280009006,129.141731000559,"2014","경상북도"
